 X,Y
400.156833449858,101.465548091215
400.638950116665,101.51174182228
401.121066783472,101.454607579679
401.603183450279,101.329489999501
402.085300117086,101.182116240775
402.567416783893,101.036768504515
403.0495334507,100.881497661295
403.531650117507,100.684386544357
404.013766784315,100.42142762966
404.495883451122,100.107867936686
404.978000117929,99.8042063100311
405.460116784736,99.6090358220375
405.942233451543,99.6131877810539
406.42435011835,99.8490264321405
406.906466785157,100.257280131928
407.388583451964,100.692756897819
407.870700118771,100.972771784235
408.352816785578,100.923361472082
408.834933452385,100.423987168258
409.317050119192,99.5295807841439
409.799166785999,98.2414849687424
410.281283452806,96.9953444626544
410.763400119613,95.728311652523
411.24551678642,95.062431959059
411.727633453227,94.5922671814228
412.209750120034,94.3912753560153
412.691866786842,94.5384926324834
413.173983453649,94.6285581755781
413.656100120456,94.9479161921543
414.138216787263,95.2632659883253
414.62033345407,95.8509975233743
415.102450120877,96.7212133342493
415.584566787684,97.9361066321846
416.066683454491,99.5305424539396
416.548800121298,101.306610817085
417.030916788105,102.824320526176
417.513033454912,103.809979701768
417.995150121719,104.175370504266
418.477266788526,103.842070137932
418.959383455333,102.756868411889
419.44150012214,100.808114543858
419.923616788947,98.616804638563
420.405733455754,96.811845096311
420.887850122562,95.3254692020064
421.369966789369,94.4897310330557
421.852083456176,94.1535384938124
422.334200122983,94.209861432674
422.81631678979,94.2790041180442
423.298433456597,94.1829154948525
423.780550123404,93.8775042645752
424.262666790211,93.6519865250047
424.744783457018,93.0371015360035
425.226900123825,92.6447039694193
425.709016790632,92.2189859847802
426.191133457439,92.2219850517483
426.673250124246,92.1998914280188
427.155366791053,92.229458123541
427.63748345786,92.3102944491716
428.119600124667,92.3251692000348
428.601716791474,92.3693682580833
429.083833458282,92.0881817997853
429.565950125089,91.8500803950881
430.048066791896,91.6647471144608
430.530183458703,91.4352712967323
431.01230012551,91.2052899491436
431.494416792317,91.0905666828002
431.976533459124,91.289624049996
432.458650125931,91.6307457423936
432.940766792738,92.2438686594882
433.422883459545,93.2414529021626
433.905000126352,94.294809946463
434.387116793159,95.5120953829612
434.869233459966,96.692715950444
435.351350126773,97.584198427666
435.83346679358,98.5741300286521
436.315583460387,99.0040761162867
436.797700127194,99.3273884969522
437.279816794001,99.6339132092633
437.761933460809,99.5257760213498
438.244050127616,99.1778548245992
438.726166794423,98.6120741334957
439.20828346123,98.0080255296974
439.690400128037,97.3172894223802
440.172516794844,96.7726424812845
440.654633461651,96.3844877103422
441.136750128458,96.1555366335486
441.618866795265,96.349987662325
442.100983462072,96.3377020358632
442.583100128879,96.5740893613121
443.065216795686,96.8779279906013
443.547333462493,96.9388027932996
444.0294501293,97.292311586249
444.511566796107,97.4769196914089
444.993683462914,97.8052865388396
445.475800129722,97.8909250444244
445.957916796529,98.0796220424566
446.440033463336,98.2123818366897
446.922150130143,98.223407124869
447.40426679695,98.578917414365
447.886383463757,98.9341820185855
448.368500130564,99.1348917312275
448.850616797371,99.8466696778314
449.332733464178,100.12305154469
449.814850130985,100.360504314041
450.296966797792,100.519704269725
450.779083464599,100.470096699041
451.261200131406,100.356518113327
451.743316798213,100.115250891778
452.22543346502,99.8051505371758
452.707550131827,99.3855145769551
453.189666798634,98.8960958740223
453.671783465441,98.4802608217099
454.153900132249,98.1468371954487
454.636016799056,97.9374578963762
455.118133465863,97.8869023321823
455.60025013267,98.0104815143307
456.082366799477,98.2960155598553
456.564483466284,98.692683039249
457.046600133091,99.1177132291182
457.528716799898,99.4920873917149
458.010833466705,99.7422905531893
458.492950133512,99.8475565981393
458.975066800319,100.073230427551
459.457183467126,99.7675509912203
459.939300133933,99.6981957215457
460.42141680074,99.6637408587666
460.903533467547,99.671317995944
461.385650134354,99.7165576917005
461.867766801161,99.7783389525836
462.349883467969,99.8352478911105
462.832000134776,99.8714523330221
463.314116801583,99.9496113890734
463.79623346839,99.9316533813016
464.278350135197,99.8787876823211
464.760466802004,99.7836451145161
465.242583468811,99.5711580440515
465.724700135618,99.372052988584
466.206816802425,99.1228140355469
466.688933469232,98.8304622086879
467.171050136039,98.5315223836887
467.653166802846,98.268132952297
468.135283469653,98.0787657014369
468.61740013646,97.9916061528136
469.099516803267,98.0127227448602
469.581633470074,98.1404753252706
470.063750136881,98.328806135464
470.545866803689,98.5874377240653
471.027983470496,98.6903670139453
471.510100137303,98.6823712711597
471.99221680411,98.5022912815012
472.474333470917,98.1833156147457
472.956450137724,97.66858399034
473.438566804531,97.2239235672599
473.920683471338,96.8560394027187
474.402800138145,96.7059658885975
474.884916804952,96.6476377227309
475.367033471759,96.7757963563704
475.849150138566,97.042996326255
476.331266805373,97.3300471314453
476.81338347218,97.61015286071
477.295500138987,97.8453815356777
477.777616805794,98.005708563231
478.259733472601,98.1572433376442
478.741850139408,98.2102957850849
479.223966806216,98.313378680824
479.706083473023,98.3848269951359
480.18820013983,98.3876360859368
480.670316806637,98.3297521745338
481.152433473444,98.168639899006
481.634550140251,97.9306346357877
482.116666807058,97.649286527251
482.598783473865,97.4430865556139
483.080900140672,97.2251186837023
483.563016807479,97.0865638163235
484.045133474286,97.0543308214197
484.527250141093,97.0701504285186
485.0093668079,97.134595194273
485.491483474707,97.2267090282746
485.973600141514,97.2354656496526
486.455716808321,97.3407861453011
486.937833475128,97.4481925132865
487.419950141936,97.5529966472514
487.902066808743,97.622169286726
488.38418347555,97.6569028834039
488.866300142357,97.6555204124625
489.348416809164,97.627331535704
489.830533475971,97.5918689201307
490.312650142778,97.5714655626583
490.794766809585,97.583093691112
491.276883476392,97.626337896839
491.759000143199,97.7060717381439
492.241116810006,97.7526779144839
492.723233476813,97.6030403869213
493.20535014362,97.7057285700146
493.687466810427,97.5472546790218
494.169583477234,97.3653203035163
494.651700144041,97.2135388712062
495.133816810848,97.0131036217474
495.615933477656,96.8276240767661
496.098050144463,96.6669723764959
496.58016681127,96.528733103215
497.062283478077,96.4009567922927
497.544400144884,96.270342525152
498.026516811691,96.1187536909593
498.508633478498,95.9695673406143
498.990750145305,95.7612159484389
499.472866812112,95.6329770753532
499.954983478919,95.5476779980286
500.437100145726,95.4716270352308
500.919216812533,95.4333792312544
501.40133347934,95.485113402772
501.883450146147,95.506575846256
502.365566812954,95.5307904021393
502.847683479761,95.5257905742222
503.329800146568,95.6028789684526
503.811916813375,95.500348907819
504.294033480183,95.3289929036251
504.77615014699,95.0845238867078
505.258266813797,94.9395289373536
505.740383480604,94.1958703992269
506.222500147411,93.6727462526233
506.704616814218,93.0609577117002
507.186733481025,92.2414981798044
507.668850147832,91.5079105743631
508.150966814639,90.7873878347535
508.633083481446,90.1063697169906
509.115200148253,89.4519109526708
509.59731681506,89.0544128058612
510.079433481867,88.6643110401939
510.561550148674,88.2120543280936
511.043666815481,88.3709780497524
511.525783482288,88.2862700670073
512.007900149095,88.3932488546943
512.490016815903,88.685545058022
512.97213348271,89.178196313078
513.454250149517,89.8749050414893
513.936366816324,90.7502949823385
514.418483483131,91.758698453752
514.900600149938,92.8481260158692
515.382716816745,93.9485609413098
515.864833483552,94.989594918695
516.346950150359,95.8575697138835
516.829066817166,96.6133659853787
517.311183483973,97.1860024682976
517.79330015078,97.5731980789222
518.275416817587,98.276543702376
518.757533484394,98.3414057890059
519.239650151201,98.3148475895935
519.721766818008,98.2345192271509
520.203883484815,98.1406950495519
520.686000151622,98.0701872680314
521.16811681843,98.050981605524
521.650233485237,98.0949991785367
522.132350152044,98.1985878251277
522.614466818851,98.3534475755883
523.096583485658,98.4484006197246
523.578700152465,98.5960212840812
524.060816819272,98.710648912209
524.542933486079,98.7797666662273
525.025050152886,98.799788394293
525.507166819693,98.7761325213203
525.9892834865,98.7201887274818
526.471400153307,98.6477679224623
526.953516820114,98.5750347055103
527.435633486921,98.5624082902229
527.917750153728,98.524495312614
528.399866820535,98.513857958176
528.881983487343,98.5261113556806
529.36410015415,98.5500806765047
529.846216820957,98.568399684128
530.328333487764,98.5610375273004
530.810450154571,98.5105007886102
531.292566821378,98.4067303778522
531.774683488185,98.2466034065891
532.256800154992,98.0322064291624
532.738916821799,97.7671752458674
533.221033488606,97.4534237535924
533.703150155413,97.0894929929023
534.18526682222,96.6774811719865
534.667383489027,96.2254358663776
535.149500155834,95.7506116391138
535.631616822641,95.2801277956315
536.113733489448,94.8518311480308
536.595850156255,94.5046275374548
537.077966823063,94.2687831296568
537.56008348987,94.160478183974
538.042200156677,94.1787960606317
538.524316823484,94.3090008650619
539.006433490291,94.4761724753227
539.488550157098,94.7523712694669
539.970666823905,95.0698685536205
540.452783490712,95.4134389715397
540.934900157519,95.7726469151595
541.417016824326,96.1835891796241
541.899133491133,96.5435688859504
542.38125015794,96.8929504028596
542.863366824747,97.2242482723503
543.345483491554,97.5344389923974
543.827600158361,97.8236597486127
544.309716825168,98.09262136988
544.791833491975,98.3397217848102
545.273950158783,98.5593003892985
545.75606682559,98.6865406996889
546.238183492397,98.8328746930704
546.720300159204,98.9159832370157
547.202416826011,98.9474092684238
547.684533492818,98.9304798967765
548.166650159625,98.8997152135879
548.648766826432,98.8558855604037
549.130883493239,98.8476538005109
549.613000160046,98.8557264153222
550.095116826853,98.8794608328492
550.57723349366,98.9116140759902
551.059350160467,98.9412551906476
551.541466827274,98.9568609014632
552.023583494081,99.0297305602468
552.505700160888,99.0252277602072
552.987816827695,99.0101162938583
553.469933494502,98.9992680859814
553.95205016131,98.9775896658072
554.434166828117,98.9465617793108
554.916283494924,98.9018708092633
555.398400161731,98.8275545910558
555.880516828538,98.7428379011489
556.362633495345,98.6403886621335
556.844750162152,98.531873214836
557.326866828959,98.4335317592658
557.808983495766,98.3625385538641
558.291100162573,98.3322879551241
558.77321682938,98.299715145319
559.255333496187,98.344826237558
559.737450162994,98.4027888775332
560.219566829801,98.4474380231478
560.701683496608,98.4522974641043
561.183800163415,98.4000538663809
561.665916830223,98.3338873822303
562.148033497029,98.1743040395335
562.630150163837,97.9959314260988
563.112266830644,97.8272388379626
563.594383497451,97.6957925855392
564.076500164258,97.6186266168778
564.558616831065,97.5991468320751
565.040733497872,97.6282465630375
565.522850164679,97.6892433585574
566.004966831486,97.7639296533793
566.487083498293,97.8361103550066
566.9692001651,97.8957152310497
567.451316831907,97.9380425489757
567.933433498714,97.962498196343
568.415550165521,97.9070733173818
568.897666832328,97.9056583548552
569.379783499135,97.904712102553
569.861900165942,97.8810365318572
570.34401683275,97.8751368398374
570.826133499557,97.8843422523465
571.308250166364,97.9136594902074
